"Time (s) Messreihe #1","Voltage, Ch A (V) Messreihe #1","Voltage, Ch B (V) Messreihe #1"
0.000,-0.075,5.747E-4
0.050,-0.075,1.890E-4
0.100,-0.075,5.637E-4
0.150,-0.075,5.356E-4
0.200,-0.075,6.370E-4
0.250,-0.075,2.549E-4
0.300,-0.075,7.542E-4
0.350,-0.075,3.574E-4
0.400,-0.075,6.272E-4
0.450,-0.075,3.013E-4
0.500,-0.075,7.200E-4
0.550,-0.075,8.765E-5
0.600,-0.075,6.455E-4
0.650,-0.075,1.841E-4
0.700,-0.075,6.443E-4
0.750,-0.075,3.367E-4
0.800,-0.075,8.616E-4
0.850,-0.075,4.099E-4
0.900,-0.075,8.091E-4
0.950,-0.075,1.572E-4
1.000,-0.075,0.001
1.050,-0.075,3.245E-4
1.100,-0.075,4.063E-4
1.150,-0.075,4.929E-4
1.200,-0.075,7.493E-4
1.250,-0.075,4.917E-4
1.300,-0.075,7.114E-4
1.350,-0.075,2.573E-4
1.400,-0.075,8.311E-4
1.450,-0.075,1.853E-4
1.500,-0.075,6.235E-4
1.550,-0.075,4.429E-4
1.600,-0.075,7.236E-4
1.650,-0.075,2.427E-4
1.700,-0.075,9.128E-4
1.750,-0.075,6.602E-4
1.800,-0.075,7.676E-4
1.850,-0.075,5.039E-4
1.900,-0.075,8.384E-4
1.950,-0.075,7.297E-4
2.000,-0.075,8.237E-4
2.050,-0.075,3.879E-4
2.100,-0.075,6.980E-4
2.150,-0.075,9.131E-5
2.200,-0.075,9.507E-4
2.250,-0.075,3.574E-4
2.300,-0.075,7.590E-4
2.350,-0.075,5.039E-4
2.400,-0.075,7.102E-4
2.450,-0.075,1.951E-4
2.500,-0.075,0.001
2.550,-0.075,2.122E-4
2.600,-0.075,5.588E-4
2.650,-0.075,1.951E-4
2.700,-0.075,6.345E-4
2.750,-0.075,6.858E-4
2.800,-0.075,7.859E-4
2.850,-0.075,2.256E-4
2.900,-0.075,6.333E-4
2.950,-0.075,1.169E-4
3.000,-0.075,0.001
3.050,-0.075,2.756E-4
3.100,-0.075,5.564E-4
3.150,-0.075,2.244E-4
3.200,-0.072,6.541E-4
3.250,-0.063,6.492E-4
3.300,-0.049,0.001
3.350,-0.023,0.002
3.400,0.012,0.003
3.450,0.051,0.004
3.500,0.088,0.006
3.550,0.115,0.008
3.600,0.137,0.012
3.650,0.160,0.017
3.700,0.185,0.025
3.750,0.207,0.033
3.800,0.228,0.043
3.850,0.246,0.054
3.900,0.258,0.069
3.950,0.265,0.085
4.000,0.271,0.106
4.050,0.277,0.130
4.100,0.284,0.157
4.150,0.293,0.188
4.200,0.304,0.222
4.250,0.319,0.258
4.300,0.337,0.295
4.350,0.363,0.333
4.400,0.403,0.370
4.450,0.453,0.403
4.500,0.504,0.430
4.550,0.555,0.452
4.600,0.601,0.469
4.650,0.636,0.480
4.700,0.660,0.488
4.750,0.675,0.492
4.800,0.685,0.495
4.850,0.693,0.497
4.900,0.703,0.499
4.950,0.720,0.502
5.000,0.741,0.507
5.050,0.766,0.511
5.100,0.793,0.517
5.150,0.820,0.522
5.200,0.847,0.527
5.250,0.869,0.530
5.300,0.887,0.533
5.350,0.903,0.535
5.400,0.915,0.538
5.450,0.927,0.539
5.500,0.943,0.542
5.550,0.963,0.544
5.600,0.984,0.547
5.650,1.006,0.550
5.700,1.033,0.553
5.750,1.062,0.556
5.800,1.091,0.560
5.850,1.122,0.563
5.900,1.148,0.567
5.950,1.162,0.568
6.000,1.166,0.570
6.050,1.163,0.569
6.100,1.159,0.570
6.150,1.155,0.569
6.200,1.155,0.570
6.250,1.169,0.569
6.300,1.196,0.572
6.350,1.239,0.575
6.400,1.296,0.581
6.450,1.355,0.586
6.500,1.403,0.591
6.550,1.435,0.593
6.600,1.454,0.596
6.650,1.464,0.596
6.700,1.481,0.598
6.750,1.508,0.599
6.800,1.542,0.602
6.850,1.578,0.604
6.900,1.614,0.607
6.950,1.655,0.610
7.000,1.696,0.613
7.050,1.727,0.615
7.100,1.754,0.617
7.150,1.783,0.618
7.200,1.819,0.621
7.250,1.850,0.622
7.300,1.876,0.625
7.350,1.915,0.626
7.400,1.960,0.629
7.450,1.991,0.631
7.500,2.003,0.632
7.550,2.005,0.632
7.600,2.003,0.632
7.650,2.001,0.632
7.700,2.001,0.632
7.750,2.018,0.632
7.800,2.069,0.635
7.850,2.157,0.639
7.900,2.246,0.644
7.950,2.318,0.647
8.000,2.384,0.651
8.050,2.452,0.653
8.100,2.514,0.657
8.150,2.571,0.659
8.200,2.627,0.661
8.250,2.669,0.663
8.300,2.696,0.664
8.350,2.729,0.665
8.400,2.768,0.667
8.450,2.797,0.668
8.500,2.812,0.669
8.550,2.816,0.669
8.600,2.817,0.669
8.650,2.817,0.669
8.700,2.817,0.669
8.750,2.817,0.669
8.800,2.817,0.669
8.850,2.817,0.669
8.900,2.817,0.669
8.950,2.818,0.669
9.000,2.829,0.670
9.050,2.849,0.670
9.100,2.870,0.671
9.150,2.888,0.671
9.200,2.910,0.672
9.250,2.929,0.672
9.300,2.938,0.673
9.350,2.941,0.673
9.400,2.942,0.673
9.450,2.942,0.673
9.500,2.946,0.674
9.550,2.953,0.674
9.600,2.959,0.674
9.650,2.961,0.674
9.700,2.963,0.674
9.750,2.971,0.674
9.800,2.983,0.675
9.850,2.993,0.675
9.900,3.005,0.675
9.950,3.021,0.676
10.000,3.043,0.677
10.050,3.064,0.676
10.100,3.096,0.679
10.150,3.134,0.679
10.200,3.173,0.681
10.250,3.212,0.681
10.300,3.252,0.683
10.350,3.286,0.684
10.400,3.324,0.686
10.450,3.376,0.687
10.500,3.445,0.689
10.550,3.525,0.691
10.600,3.584,0.693
10.650,3.620,0.693
10.700,3.653,0.695
10.750,3.687,0.695
10.800,3.726,0.697
10.850,3.766,0.697
10.900,3.795,0.698
10.950,3.811,0.698
11.000,3.834,0.699
11.050,3.862,0.699
11.100,3.886,0.700
11.150,3.910,0.700
11.200,3.929,0.702
11.250,3.936,0.701
11.300,3.933,0.702
11.350,3.929,0.701
11.400,3.927,0.702
11.450,3.926,0.701
11.500,3.926,0.702
11.550,3.926,0.701
11.600,3.929,0.702
11.650,3.952,0.701
11.700,4.004,0.703
11.750,4.068,0.704
11.800,4.135,0.706
11.850,4.193,0.707
11.900,4.238,0.708
11.950,4.283,0.708
12.000,4.340,0.710
12.050,4.394,0.711
12.100,4.433,0.712
12.150,4.465,0.712
12.200,4.498,0.713
12.250,4.526,0.713
12.300,4.549,0.714
12.350,4.573,0.714
12.400,4.597,0.715
12.450,4.623,0.715
12.500,4.646,0.716
12.550,4.670,0.716
12.600,4.701,0.717
12.650,4.732,0.717
12.700,4.757,0.718
12.750,4.782,0.717
12.800,4.812,0.719
12.850,4.840,0.719
12.900,4.871,0.720
12.950,4.901,0.719
13.000,4.926,0.721
13.050,4.950,0.721
13.100,4.983,0.722
13.150,5.016,0.721
13.200,5.039,0.723
13.250,5.052,0.722
13.300,5.064,0.723
13.350,5.069,0.722
13.400,5.072,0.723
13.450,5.073,0.722
13.500,5.073,0.723
13.550,5.074,0.722
13.600,5.074,0.723
13.650,5.074,0.722
13.700,5.075,0.723
13.750,5.092,0.723
13.800,5.126,0.724
13.850,5.172,0.724
13.900,5.230,0.726
13.950,5.279,0.725
14.000,5.323,0.726
14.050,5.359,0.726
14.100,5.381,0.727
14.150,5.393,0.727
14.200,5.430,0.728
14.250,5.496,0.728
14.300,5.577,0.730
14.350,5.647,0.731
14.400,5.688,0.732
14.450,5.715,0.732
14.500,5.741,0.732
14.550,5.771,0.732
14.600,5.800,0.733
14.650,5.826,0.733
14.700,5.859,0.734
14.750,5.897,0.734
14.800,5.922,0.735
14.850,5.934,0.734
14.900,5.940,0.735
14.950,5.941,0.734
15.000,5.942,0.735
15.050,5.941,0.734
15.100,5.942,0.735
15.150,5.942,0.734
15.200,5.942,0.735
15.250,5.943,0.734
15.300,5.943,0.735
15.350,5.943,0.734
15.400,5.943,0.735
15.450,5.943,0.734
15.500,5.943,0.735
15.550,5.944,0.734
15.600,5.950,0.735
15.650,5.967,0.735
15.700,6.004,0.736
15.750,6.039,0.736
15.800,6.058,0.736
15.850,6.071,0.736
15.900,6.083,0.736
15.950,6.102,0.736
16.000,6.119,0.737
16.050,6.139,0.737
16.100,6.159,0.737
16.150,6.169,0.737
16.200,6.175,0.738
16.250,6.180,0.737
16.300,6.188,0.738
16.350,6.193,0.737
16.400,6.196,0.738
16.450,6.197,0.737
16.500,6.198,0.738
16.550,6.198,0.737
16.600,6.198,0.738
16.650,6.198,0.737
16.700,6.199,0.738
16.750,6.207,0.738
16.800,6.219,0.738
16.850,6.231,0.738
16.900,6.244,0.739
16.950,6.256,0.738
17.000,6.264,0.739
17.050,6.279,0.738
17.100,6.300,0.739
17.150,6.313,0.738
17.200,6.320,0.739
17.250,6.330,0.739
17.300,6.343,0.739
17.350,6.354,0.739
17.400,6.365,0.740
17.450,6.375,0.739
17.500,6.390,0.740
17.550,6.411,0.740
17.600,6.423,0.740
17.650,6.429,0.740
17.700,6.439,0.741
17.750,6.452,0.740
17.800,6.462,0.741
17.850,6.466,0.740
17.900,6.468,0.741
17.950,6.473,0.740
18.000,6.484,0.741
18.050,6.497,0.740
18.100,6.511,0.741
18.150,6.521,0.741
18.200,6.532,0.742
18.250,6.543,0.741
18.300,6.560,0.742
18.350,6.581,0.741
18.400,6.600,0.743
18.450,6.607,0.742
18.500,6.612,0.742
18.550,6.614,0.741
18.600,6.621,0.742
18.650,6.628,0.742
18.700,6.631,0.742
18.750,6.634,0.742
18.800,6.640,0.743
18.850,6.646,0.742
18.900,6.653,0.743
18.950,6.662,0.742
19.000,6.668,0.743
19.050,6.671,0.742
19.100,6.673,0.743
19.150,6.675,0.743
19.200,6.684,0.743
19.250,6.701,0.743
19.300,6.713,0.743
19.350,6.719,0.743
19.400,6.722,0.744
19.450,6.723,0.743
19.500,6.724,0.744
19.550,6.724,0.743
19.600,6.725,0.744
19.650,6.724,0.743
19.700,6.725,0.744
19.750,6.725,0.743
19.800,6.725,0.744
19.850,6.725,0.743
19.900,6.725,0.744
19.950,6.725,0.743
20.000,6.725,0.744
20.050,6.725,0.743
20.100,6.732,0.744
20.150,6.741,0.743
20.200,6.752,0.744
20.250,6.757,0.743
20.300,6.763,0.744
20.350,6.771,0.743
20.400,6.777,0.744
20.450,6.779,0.743
20.500,6.780,0.744
20.550,6.780,0.743
20.600,6.781,0.744
20.650,6.781,0.744
20.700,6.781,0.744
20.750,6.781,0.744
20.800,6.781,0.744
20.850,6.781,0.743
20.900,6.781,0.744
20.950,6.781,0.744
21.000,6.782,0.744
21.050,6.782,0.744
21.100,6.781,0.744
21.150,6.781,0.744
21.200,6.781,0.744
21.250,6.776,0.744
21.300,6.770,0.744
21.350,6.766,0.743
21.400,6.764,0.744
21.450,6.756,0.743
21.500,6.751,0.744
21.550,6.747,0.743
21.600,6.746,0.744
21.650,6.745,0.743
21.700,6.746,0.744
21.750,6.745,0.743
21.800,6.745,0.744
21.850,6.745,0.743
21.900,6.745,0.744
21.950,6.745,0.743
22.000,6.745,0.744
22.050,6.745,0.743
22.100,6.746,0.744
22.150,6.745,0.743
22.200,6.745,0.744
22.250,6.745,0.743
22.300,6.745,0.744
22.350,6.745,0.743
22.400,6.745,0.744
22.450,6.745,0.743
22.500,6.745,0.744
22.550,6.745,0.743
22.600,6.746,0.744
22.650,6.745,0.743
22.700,6.746,0.744
22.750,6.745,0.743
22.800,6.746,0.744
22.850,6.745,0.743
22.900,6.745,0.744
22.950,6.745,0.743
23.000,6.745,0.744
23.050,6.745,0.743
23.100,6.746,0.744
23.150,6.745,0.743
23.200,6.746,0.744
23.250,6.745,0.743
23.300,6.747,0.744
23.350,6.755,0.744
23.400,6.761,0.744
23.450,6.764,0.743
23.500,6.765,0.744
23.550,6.766,0.743
23.600,6.766,0.744
23.650,6.766,0.743
23.700,6.766,0.744
23.750,6.766,0.744
23.800,6.766,0.744
23.850,6.766,0.743
23.900,6.766,0.744
23.950,6.766,0.743
24.000,6.766,0.744
24.050,6.766,0.743
24.100,6.766,0.744
24.150,6.766,0.744
24.200,6.766,0.744
24.250,6.766,0.743
24.300,6.766,0.744
24.350,6.766,0.743
24.400,6.766,0.744
24.450,6.766,0.743
24.500,6.766,0.744
24.550,6.765,0.743
24.600,6.766,0.744
24.650,6.766,0.743
24.700,6.766,0.744
24.750,6.766,0.744
24.800,6.766,0.744
24.850,6.766,0.743
24.900,6.766,0.744
24.950,6.766,0.743
25.000,6.766,0.744
25.050,6.766,0.743
25.100,6.766,0.744
25.150,6.766,0.744
25.200,6.766,0.744
25.250,6.766,0.743
25.300,6.766,0.744
25.350,6.766,0.743
25.400,6.766,0.744
25.450,6.766,0.743
25.500,6.766,0.744
25.550,6.766,0.744
25.600,6.766,0.744
25.650,6.766,0.743
25.700,6.766,0.744
25.750,6.766,0.743
25.800,6.766,0.744
25.850,6.766,0.743
25.900,6.766,0.744
25.950,6.766,0.743
26.000,6.766,0.744
26.050,6.766,0.744
26.100,6.766,0.744
26.150,6.766,0.743
26.200,6.766,0.744
26.250,6.766,0.743
26.300,6.765,0.744
26.350,6.765,0.744
26.400,6.758,0.744
26.450,6.752,0.743
26.500,6.749,0.743
26.550,6.744,0.743
26.600,6.737,0.744
26.650,6.732,0.743
26.700,6.723,0.744
26.750,6.717,0.743
26.800,6.714,0.743
26.850,6.713,0.743
26.900,6.708,0.744
26.950,6.699,0.743
27.000,6.696,0.744
27.050,6.694,0.743
27.100,6.692,0.744
27.150,6.683,0.743
27.200,6.676,0.743
27.250,6.666,0.743
27.300,6.662,0.743
27.350,6.659,0.742
27.400,6.658,0.743
27.450,6.657,0.743
27.500,6.657,0.743
27.550,6.657,0.742
27.600,6.657,0.743
27.650,6.657,0.743
27.700,6.657,0.743
27.750,6.657,0.743
27.800,6.657,0.743
27.850,6.657,0.743
27.900,6.657,0.743
27.950,6.657,0.743
28.000,6.657,0.743
28.050,6.657,0.743
28.100,6.657,0.743
28.150,6.657,0.743
28.200,6.657,0.743
28.250,6.657,0.743
28.300,6.656,0.743
28.350,6.656,0.742
28.400,6.656,0.743
28.450,6.656,0.742
28.500,6.657,0.743
28.550,6.656,0.743
28.600,6.656,0.743
28.650,6.657,0.743
28.700,6.657,0.743
28.750,6.657,0.743
28.800,6.657,0.743
28.850,6.656,0.742
28.900,6.657,0.743
28.950,6.657,0.743
29.000,6.657,0.743
29.050,6.657,0.743
29.100,6.657,0.743
29.150,6.657,0.743
29.200,6.657,0.743
29.250,6.657,0.743
29.300,6.657,0.743
29.350,6.657,0.743
29.400,6.657,0.743
29.450,6.657,0.743
29.500,6.657,0.743
29.550,6.657,0.743
29.600,6.657,0.743
29.650,6.656,0.742
29.700,6.657,0.743
29.750,6.657,0.742
29.800,6.657,0.743
29.850,6.657,0.743
29.900,6.657,0.743
29.950,6.657,0.743
30.000,6.657,0.743
30.050,6.657,0.743
30.100,6.657,0.743
30.150,6.657,0.743
30.200,6.657,0.743
30.250,6.657,0.743
30.300,6.657,0.743
30.350,6.657,0.742
30.400,6.657,0.743
30.450,6.657,0.742
30.500,6.658,0.743
30.550,6.658,0.743
30.600,6.657,0.743
30.650,6.657,0.743
30.700,6.657,0.743
30.750,6.657,0.742
30.800,6.657,0.743
30.850,6.657,0.743
30.900,6.657,0.743
30.950,6.657,0.743
31.000,6.657,0.743
31.050,6.657,0.742
31.100,6.657,0.743
31.150,6.657,0.743
31.200,6.657,0.743
31.250,6.657,0.743
31.300,6.657,0.743
31.350,6.657,0.743
31.400,6.657,0.743
31.450,6.657,0.743
31.500,6.657,0.743
31.550,6.657,0.743
31.600,6.658,0.743
31.650,6.657,0.742
31.700,6.657,0.743
31.750,6.657,0.743
31.800,6.657,0.743
31.850,6.657,0.742
31.900,6.657,0.743
31.950,6.657,0.743
32.000,6.657,0.743
32.050,6.657,0.743
32.100,6.657,0.743
32.150,6.657,0.743
32.200,6.657,0.743
32.250,6.657,0.743
32.300,6.657,0.743
32.350,6.657,0.743
32.400,6.657,0.743
32.450,6.657,0.743
32.500,6.658,0.743
32.550,6.657,0.743
32.600,6.657,0.743
32.650,6.657,0.743
32.700,6.657,0.743
32.750,6.657,0.743
32.800,6.657,0.743
32.850,6.657,0.743
32.900,6.657,0.743
32.950,6.657,0.743
33.000,6.657,0.743
33.050,6.657,0.742
33.100,6.657,0.743
33.150,6.657,0.743
33.200,6.657,0.743
33.250,6.657,0.743
33.300,6.658,0.743
33.350,6.658,0.743
33.400,6.657,0.743
33.450,6.657,0.743
33.500,6.658,0.743
33.550,6.657,0.743
33.600,6.658,0.743
33.650,6.658,0.743
33.700,6.657,0.743
33.750,6.658,0.743
33.800,6.658,0.743
33.850,6.657,0.743
33.900,6.657,0.743
33.950,6.658,0.743
34.000,6.657,0.743
34.050,6.658,0.743
34.100,6.657,0.743
34.150,6.657,0.743
34.200,6.658,0.743
34.250,6.657,0.743
34.300,6.658,0.743
34.350,6.657,0.743
34.400,6.657,0.743
34.450,6.657,0.743
34.500,6.657,0.743
34.550,6.658,0.743
34.600,6.657,0.743
34.650,6.657,0.743
34.700,6.657,0.743
34.750,6.657,0.743
34.800,6.657,0.743
34.850,6.657,0.743
34.900,6.658,0.743
34.950,6.657,0.743
35.000,6.657,0.743
35.050,6.657,0.743
35.100,6.658,0.743
35.150,6.657,0.743
35.200,6.657,0.743
35.250,6.657,0.743
35.300,6.657,0.743
35.350,6.657,0.743
35.400,6.657,0.743
35.450,6.657,0.743
35.500,6.657,0.743
35.550,6.657,0.743
35.600,6.658,0.743
35.650,6.657,0.743
35.700,6.657,0.743
35.750,6.657,0.743
35.800,6.657,0.743
35.850,6.657,0.742
35.900,6.657,0.743
35.950,6.657,0.743
36.000,6.658,0.743
36.050,6.657,0.743
36.100,6.657,0.743
36.150,6.657,0.743
36.200,6.658,0.743
36.250,6.657,0.742
36.300,6.658,0.743
36.350,6.658,0.743
36.400,6.658,0.743
36.450,6.657,0.743
36.500,6.658,0.743
36.550,6.657,0.743
36.600,6.658,0.743
36.650,6.658,0.743
36.700,6.658,0.743
36.750,6.658,0.743
36.800,6.658,0.743
36.850,6.658,0.743
36.900,6.658,0.743
36.950,6.658,0.743
37.000,6.658,0.743
37.050,6.658,0.743
37.100,6.657,0.743
37.150,6.658,0.743
37.200,6.658,0.743
37.250,6.658,0.743
37.300,6.658,0.743
37.350,6.658,0.743
37.400,6.658,0.743
37.450,6.658,0.743
37.500,6.658,0.743
37.550,6.658,0.743
37.600,6.644,0.743
37.650,6.602,0.742
37.700,6.560,0.743
37.750,6.532,0.742
37.800,6.501,0.742
37.850,6.479,0.741
37.900,6.467,0.741
37.950,6.454,0.741
38.000,6.438,0.741
38.050,6.422,0.741
38.100,6.413,0.741
38.150,6.408,0.741
38.200,6.399,0.741
38.250,6.386,0.741
38.300,6.377,0.741
38.350,6.370,0.740
38.400,6.360,0.741
38.450,6.354,0.740
38.500,6.344,0.741
38.550,6.336,0.741
38.600,6.324,0.741
38.650,6.312,0.740
38.700,6.296,0.740
38.750,6.274,0.740
38.800,6.251,0.740
38.850,6.236,0.740
38.900,6.226,0.740
38.950,6.214,0.739
39.000,6.201,0.740
39.050,6.187,0.739
39.100,6.175,0.739
39.150,6.163,0.739
39.200,6.151,0.739
39.250,6.141,0.739
39.300,6.136,0.739
39.350,6.128,0.739
39.400,6.113,0.739
39.450,6.103,0.739
39.500,6.093,0.739
39.550,6.087,0.738
39.600,6.082,0.738
39.650,6.080,0.738
39.700,6.079,0.739
39.750,6.077,0.738
39.800,6.071,0.738
39.850,6.065,0.739
39.900,6.062,0.739
39.950,6.060,0.738
40.000,6.058,0.738
40.050,6.050,0.738
40.100,6.044,0.738
40.150,6.034,0.738
40.200,6.025,0.738
40.250,6.015,0.738
40.300,6.003,0.738
40.350,5.995,0.738
40.400,5.988,0.738
40.450,5.977,0.738
40.500,5.965,0.738
40.550,5.956,0.737
40.600,5.944,0.738
40.650,5.930,0.737
40.700,5.915,0.737
40.750,5.901,0.737
40.800,5.887,0.737
40.850,5.870,0.736
40.900,5.849,0.737
40.950,5.821,0.736
41.000,5.796,0.736
41.050,5.780,0.736
41.100,5.763,0.736
41.150,5.744,0.736
41.200,5.721,0.736
41.250,5.695,0.735
41.300,5.670,0.735
41.350,5.651,0.735
41.400,5.632,0.735
41.450,5.611,0.735
41.500,5.591,0.734
41.550,5.570,0.734
41.600,5.543,0.734
41.650,5.517,0.734
41.700,5.489,0.733
41.750,5.461,0.733
41.800,5.436,0.733
41.850,5.416,0.733
41.900,5.396,0.733
41.950,5.378,0.732
42.000,5.357,0.732
42.050,5.338,0.732
42.100,5.327,0.732
42.150,5.313,0.732
42.200,5.297,0.732
42.250,5.288,0.731
42.300,5.273,0.731
42.350,5.253,0.731
42.400,5.235,0.731
42.450,5.220,0.731
42.500,5.201,0.731
42.550,5.180,0.730
42.600,5.162,0.731
42.650,5.149,0.730
42.700,5.140,0.731
42.750,5.124,0.730
42.800,5.113,0.730
42.850,5.108,0.730
42.900,5.105,0.730
42.950,5.104,0.730
43.000,5.104,0.730
43.050,5.104,0.730
43.100,5.102,0.730
43.150,5.087,0.730
43.200,5.046,0.729
43.250,5.000,0.729
43.300,4.952,0.728
43.350,4.918,0.728
43.400,4.901,0.728
43.450,4.893,0.728
43.500,4.887,0.728
43.550,4.871,0.727
43.600,4.854,0.727
43.650,4.843,0.728
43.700,4.834,0.727
43.750,4.824,0.727
43.800,4.814,0.727
43.850,4.804,0.727
43.900,4.792,0.727
43.950,4.778,0.727
44.000,4.763,0.726
44.050,4.752,0.726
44.100,4.744,0.726
44.150,4.732,0.726
44.200,4.718,0.726
44.250,4.706,0.726
44.300,4.690,0.726
44.350,4.677,0.726
44.400,4.658,0.726
44.450,4.632,0.725
44.500,4.607,0.725
44.550,4.593,0.725
44.600,4.579,0.725
44.650,4.566,0.724
44.700,4.554,0.724
44.750,4.543,0.724
44.800,4.523,0.724
44.850,4.495,0.724
44.900,4.458,0.723
44.950,4.415,0.723
45.000,4.376,0.722
45.050,4.345,0.722
45.100,4.315,0.722
45.150,4.290,0.721
45.200,4.270,0.721
45.250,4.252,0.721
45.300,4.235,0.721
45.350,4.218,0.720
45.400,4.202,0.720
45.450,4.187,0.720
45.500,4.176,0.720
45.550,4.164,0.719
45.600,4.146,0.719
45.650,4.129,0.719
45.700,4.116,0.719
45.750,4.105,0.719
45.800,4.092,0.719
45.850,4.074,0.719
45.900,4.054,0.718
45.950,4.032,0.718
46.000,4.010,0.717
46.050,3.994,0.717
46.100,3.980,0.717
46.150,3.964,0.717
46.200,3.949,0.717
46.250,3.941,0.717
46.300,3.937,0.716
46.350,3.936,0.717
46.400,3.935,0.716
46.450,3.935,0.716
46.500,3.943,0.717
46.550,3.962,0.717
46.600,3.975,0.717
46.650,3.972,0.717
46.700,3.951,0.716
46.750,3.916,0.716
46.800,3.881,0.716
46.850,3.851,0.716
46.900,3.811,0.715
46.950,3.766,0.714
47.000,3.731,0.714
47.050,3.714,0.714
47.100,3.701,0.713
47.150,3.691,0.713
47.200,3.686,0.713
47.250,3.685,0.713
47.300,3.684,0.713
47.350,3.683,0.713
47.400,3.680,0.713
47.450,3.674,0.713
47.500,3.669,0.713
47.550,3.667,0.713
47.600,3.666,0.712
47.650,3.662,0.713
47.700,3.654,0.712
47.750,3.646,0.713
47.800,3.637,0.712
47.850,3.632,0.712
47.900,3.625,0.712
47.950,3.618,0.712
48.000,3.613,0.712
48.050,3.608,0.712
48.100,3.599,0.712
48.150,3.587,0.711
48.200,3.575,0.711
48.250,3.560,0.711
48.300,3.544,0.711
48.350,3.532,0.711
48.400,3.525,0.710
48.450,3.517,0.710
48.500,3.503,0.710
48.550,3.493,0.710
48.600,3.483,0.710
48.650,3.474,0.710
48.700,3.466,0.709
48.750,3.452,0.709
48.800,3.435,0.709
48.850,3.423,0.709
48.900,3.412,0.709
48.950,3.400,0.709
49.000,3.389,0.708
49.050,3.382,0.708
49.100,3.380,0.708
49.150,3.375,0.708
49.200,3.367,0.708
49.250,3.356,0.708
49.300,3.346,0.707
49.350,3.334,0.708
49.400,3.321,0.707
49.450,3.313,0.707
49.500,3.304,0.707
49.550,3.296,0.707
49.600,3.288,0.706
49.650,3.277,0.706
49.700,3.262,0.706
49.750,3.248,0.706
49.800,3.236,0.706
49.850,3.224,0.706
49.900,3.211,0.705
49.950,3.204,0.705
50.000,3.201,0.705
50.050,3.197,0.705
50.100,3.189,0.705
50.150,3.179,0.705
50.200,3.170,0.704
50.250,3.159,0.704
50.300,3.145,0.704
50.350,3.134,0.704
50.400,3.122,0.703
50.450,3.110,0.703
50.500,3.095,0.703
50.550,3.084,0.703
50.600,3.072,0.702
50.650,3.061,0.703
50.700,3.045,0.702
50.750,3.009,0.701
50.800,2.961,0.700
50.850,2.933,0.700
50.900,2.920,0.699
50.950,2.916,0.700
51.000,2.913,0.699
51.050,2.913,0.699
51.100,2.912,0.699
51.150,2.912,0.699
51.200,2.912,0.699
51.250,2.912,0.700
51.300,2.912,0.699
51.350,2.912,0.699
51.400,2.911,0.699
51.450,2.911,0.699
51.500,2.911,0.699
51.550,2.912,0.699
51.600,2.918,0.699
51.650,2.924,0.699
51.700,2.927,0.699
51.750,2.928,0.700
51.800,2.928,0.699
51.850,2.925,0.699
51.900,2.917,0.699
51.950,2.914,0.699
52.000,2.912,0.699
52.050,2.902,0.699
52.100,2.874,0.698
52.150,2.842,0.698
52.200,2.819,0.697
52.250,2.796,0.697
52.300,2.759,0.696
52.350,2.720,0.695
52.400,2.688,0.694
52.450,2.661,0.694
52.500,2.641,0.693
52.550,2.631,0.693
52.600,2.621,0.692
52.650,2.608,0.693
52.700,2.592,0.692
52.750,2.579,0.692
52.800,2.564,0.691
52.850,2.548,0.691
52.900,2.533,0.690
52.950,2.525,0.690
53.000,2.518,0.690
53.050,2.508,0.690
53.100,2.496,0.689
53.150,2.486,0.689
53.200,2.470,0.689
53.250,2.459,0.689
53.300,2.449,0.688
53.350,2.439,0.688
53.400,2.426,0.687
53.450,2.414,0.688
53.500,2.402,0.687
53.550,2.389,0.687
53.600,2.371,0.686
53.650,2.350,0.686
53.700,2.333,0.685
53.750,2.316,0.685
53.800,2.295,0.684
53.850,2.276,0.684
53.900,2.259,0.683
53.950,2.238,0.683
54.000,2.218,0.681
54.050,2.205,0.682
54.100,2.194,0.681
54.150,2.184,0.681
54.200,2.170,0.680
54.250,2.158,0.680
54.300,2.151,0.680
54.350,2.144,0.680
54.400,2.130,0.679
54.450,2.114,0.679
54.500,2.102,0.678
54.550,2.097,0.678
54.600,2.092,0.677
54.650,2.085,0.678
54.700,2.075,0.677
54.750,2.066,0.677
54.800,2.059,0.677
54.850,2.049,0.677
54.900,2.035,0.676
54.950,2.018,0.676
55.000,2.001,0.675
55.050,1.987,0.675
55.100,1.974,0.674
55.150,1.963,0.674
55.200,1.954,0.673
55.250,1.943,0.673
55.300,1.932,0.673
55.350,1.923,0.673
55.400,1.913,0.672
55.450,1.900,0.672
55.500,1.883,0.671
55.550,1.870,0.671
55.600,1.855,0.670
55.650,1.840,0.670
55.700,1.825,0.669
55.750,1.814,0.669
55.800,1.803,0.668
55.850,1.796,0.668
55.900,1.789,0.667
55.950,1.782,0.668
56.000,1.773,0.667
56.050,1.763,0.667
56.100,1.750,0.666
56.150,1.736,0.666
56.200,1.722,0.665
56.250,1.709,0.665
56.300,1.697,0.664
56.350,1.684,0.664
56.400,1.674,0.663
56.450,1.669,0.663
56.500,1.667,0.662
56.550,1.667,0.663
56.600,1.666,0.662
56.650,1.666,0.663
56.700,1.666,0.662
56.750,1.667,0.663
56.800,1.666,0.662
56.850,1.667,0.663
56.900,1.666,0.662
56.950,1.672,0.663
